name,date_filed,city,state,url,count,allegations
Tigua Inc.,2022-01-21,Fort Bliss,TX,https://www.nlrb.gov/case/28-CA-289362,4,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Recognize, and 8(a)(5) Refusal to Furnish Information"
Titan America,2022-01-06,Troutville,VA,https://www.nlrb.gov/case/10-CA-288517,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Titan Facility Services, LLC",2022-03-09,Washington,DC,https://www.nlrb.gov/case/05-CA-291883,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
TITAN ROOFING INC.,2022-01-18,Boston,MA,https://www.nlrb.gov/case/01-CA-289057,6,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Recognize, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(1) Coercive Rules"
Titan Solar Power,2022-03-21,Mesa,AZ,https://www.nlrb.gov/case/28-CA-292804,3,"8(a)(1) Coercive Rules, 8(a)(1) Interrogation (including Polling), and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
TK Elevator,2022-04-01,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-293391,5,"8(a)(4) Discipline, 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(4) Discharge (including Layoff and Refusal to Hire), 8(a)(2) Assistance, and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
"TL Enterprises of Bangor, Inc., d/b/a Accel Crane Services",2022-04-05,Bangor,WI,https://www.nlrb.gov/case/18-CA-293586,2,"8(a)(5) Failure to Sign Agreement and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
TNMP,2022-02-11,Pasadena,TX,https://www.nlrb.gov/case/16-CA-290512,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
"Tom McManus Backhoe and Truck Service, Inc.",2022-02-11,Camanche,IA,https://www.nlrb.gov/case/25-CA-290470,1,8(a)(5) Refusal to Furnish Information
Toneman Concrete Corporation,2022-03-03,Lancaster,CA,https://www.nlrb.gov/case/31-CA-291761,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Top Build,2022-03-07,Salt Lake City,UT,https://www.nlrb.gov/case/27-CA-291821,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Total Access Solutions,2022-03-22,Denver,CO,https://www.nlrb.gov/case/27-CA-292686,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Total Paving and Brick Services, Inc.",2022-04-11,Gurnee,IL,https://www.nlrb.gov/case/13-CA-293774,1,"8(a)(1) Coercive Actions (Surveillance, etc)"
Touchette Regional Hospital,2022-03-10,Centreville,IL,https://www.nlrb.gov/case/14-CA-292045,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Furnish Information
"Toyota Logistical Services, Inc.",2022-02-17,Long Beach,CA,https://www.nlrb.gov/case/21-CA-290832,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))"
TOYOTA MOTOR MANUFACTURING KENTUCKY,2022-03-24,Georgetown,KY,https://www.nlrb.gov/case/09-CA-292852,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
TOYOTA TMMK,2022-03-04,Georgetown,KY,https://www.nlrb.gov/case/09-CA-291778,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Tozour Trane,2022-03-09,King of Prussia,PA,https://www.nlrb.gov/case/04-CA-291893,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Tracy Toyota,2022-03-17,Tracy,CA,https://www.nlrb.gov/case/32-CA-292547,1,8(a)(5) Refusal to Recognize
Tracy Toyota,2022-03-17,Tracy,CA,https://www.nlrb.gov/case/32-CA-292550,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Trader Joe's,2022-02-23,Houston,TX,https://www.nlrb.gov/case/16-CA-291179,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Trader Joe's,2022-03-28,South Burlington,VT,https://www.nlrb.gov/case/03-CA-293014,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Trader Joe's,2022-03-29,Houston,TX,https://www.nlrb.gov/case/16-CA-293143,1,8(a)(4) Discipline
Trane Technologies,2022-01-12,Hamilton,NJ,https://www.nlrb.gov/case/22-CA-288851,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Furnish Information, and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Trane Technologies,2022-02-28,Tyler,TX,https://www.nlrb.gov/case/16-CA-291443,1,8(a)(1) Coercive Rules
Trane Technologies d/b/a Trane Technologies Company LLC,2022-02-04,Rocky Hill,CT,https://www.nlrb.gov/case/01-CA-290134,1,8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting))
Trans-Bridge Lines Inc.,2022-03-24,Bethlehem,PA,https://www.nlrb.gov/case/04-CA-292890,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)"
Transdev,2022-01-13,Boston,MA,https://www.nlrb.gov/case/01-CA-288961,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Transdev,2022-02-11,Jackson,MS,https://www.nlrb.gov/case/15-CA-290471,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Transdev,2022-02-11,Jackson,MS,https://www.nlrb.gov/case/15-CA-290476,3,"8(a)(1) Coercive Rules, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Transdev,2022-04-11,Englewood,CO,https://www.nlrb.gov/case/27-CA-293787,3,"8(a)(5) Refusal to Furnish Information, 8(a)(2) Assistance, and 8(a)(3) Discipline"
Transdev North America,2022-01-18,Norcross,GA,https://www.nlrb.gov/case/10-CA-288986,8,"8(a)(2) Domination, 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.), 8(a)(3) Discipline, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Refusal to Furnish Information, and 8(a)(1) Weingarten"
Transdev North America,2022-01-31,Norcross,GA,https://www.nlrb.gov/case/10-CA-289844,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
Transdev North America,2022-02-10,Norcross,GA,https://www.nlrb.gov/case/10-CA-290355,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(3) Discipline"
TRANSDEV SERVICES INC.,2022-02-07,Dorchester,MA,https://www.nlrb.gov/case/01-CA-290191,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Transdev Services, Inc.",2022-01-28,Baltimore,MD,https://www.nlrb.gov/case/05-CA-289701,2,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
"Transdev Services, Inc.",2022-03-21,Vallejo,CA,https://www.nlrb.gov/case/20-CA-292680,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Transit Management,2022-02-16,Charlotte,NA,https://www.nlrb.gov/case/10-CA-290686,1,8(a)(5) Refusal to Recognize
"Transit Management of Mobile Inc., d/b/a The Wave Transit System",2022-02-15,Mobile,AL,https://www.nlrb.gov/case/15-CA-290788,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Transit Management of Mobile, Inc., d/b/a The Wave Transit System",2022-02-24,Mobile,AL,https://www.nlrb.gov/case/15-CA-291260,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Transport Workers Union Local 100 (Manhattan and Bronx Surface Transit Operating Authority MTA),2022-03-16,Maspeth,NY,https://www.nlrb.gov/case/29-CB-292371,4,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access, 8(b)(1)(A) Coercion, incl'g Statements and Violence, 8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees), and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining"
"Transport Workers Union Local 527 (TSAY Professional Services, Inc.)",2022-01-27,Augusta,GA,https://www.nlrb.gov/case/10-CB-289614,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Treehouse Foods,2022-03-31,Forest Park,GA,https://www.nlrb.gov/case/10-CA-293259,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Tri-State Asphalt,2022-03-22,Morris,IL,https://www.nlrb.gov/case/25-CA-292810,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Tri-State Industrial Floors,2022-02-18,Toledo,OH,https://www.nlrb.gov/case/08-CA-290922,4,"8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], 8(a)(5) Refusal to Recognize, 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), and 8(a)(2) Assistance"
"TRIANGLE, INC.",2022-01-06,Malden,MA,https://www.nlrb.gov/case/01-CA-288573,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Tribune Publishing Company, LLC",2022-01-24,Chicago,IL,https://www.nlrb.gov/case/13-CA-289407,2,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes] and 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
"Trico Electric Cooperative, Inc.",2022-02-04,Marana,AZ,https://www.nlrb.gov/case/28-CA-290147,2,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
"Tripifoods, Inc.",2022-03-30,Buffalo,NY,https://www.nlrb.gov/case/03-CA-293146,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Triple Canopy Inc.,2022-03-10,Miami,FL,https://www.nlrb.gov/case/12-CA-292094,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Triscenic,2022-01-11,Santa Clarita,CA,https://www.nlrb.gov/case/31-CA-288817,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Tristate Surgical Supply and MBS Ltd (Clerical),2022-03-22,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-292820,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Tropicana Las Vegas,2022-01-04,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-288438,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Trump Ruffin Commercial LLC,2022-02-25,Las Vegas,NV,https://www.nlrb.gov/case/28-CA-291394,3,"8(a)(3) Discipline, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(1) Interrogation (including Polling)"
Trump Village IV,2022-02-14,Brooklyn,NY,https://www.nlrb.gov/case/29-CA-290599,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Trustone Financial Credit Union,2022-03-01,Plymouth,MN,https://www.nlrb.gov/case/18-CA-291571,2,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.) and 8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
TRW Automotive U.S. LLC – Lebanon TN,2022-02-23,Lebanon,TN,https://www.nlrb.gov/case/10-CA-291099,2,8(a)(5) Refusal to Furnish Information and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"Tucson Electric Power Company (""TEP"") & UNS Gas, Inc.",2022-01-04,Tucson,AZ,https://www.nlrb.gov/case/28-CA-288440,3,"8(a)(5) Refusal to Furnish Information, 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]"
Tucson Subaru,2022-02-10,Tucson,AZ,https://www.nlrb.gov/case/28-CA-290456,1,"8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Tucson Wildlife Center,2022-03-31,Tanque Verde,AZ,https://www.nlrb.gov/case/28-CA-293407,2,"8(a)(1) Coercive Rules and 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline)"
Tufts Dining Services,2022-01-05,Medford,MA,https://www.nlrb.gov/case/01-CA-288525,1,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing)
Tunnel Hill Ash,2022-01-13,Stamford,CT,https://www.nlrb.gov/case/01-CA-288981,1,8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
Tutor Perini Corporation,2022-02-11,Newark,NJ,https://www.nlrb.gov/case/22-CA-290458,3,"8(a)(5) Refusal to Furnish Information, 8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), and 8(a)(1) Coercive Actions (Surveillance, etc)"
Twin Rivers Pine Bluff LLC,2022-03-08,White Hall,AR,https://www.nlrb.gov/case/15-CA-291801,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), and 8(a)(5) Repudiation/Modification of Contract[Sec 8(d)/Unilateral Changes]"
TWU Local 101 (National Grid),2022-04-06,Brooklyn,NY,https://www.nlrb.gov/case/29-CB-293656,2,"8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees) and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Tyler Trucking,2022-03-21,Bethesda,OH,https://www.nlrb.gov/case/08-CA-292597,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
U. S. Postal Service Southern Maryland Division,2022-01-13,Capitol Heights,MD,https://www.nlrb.gov/case/05-CA-288946,6,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(4) Discharge (including Layoff and Refusal to Hire), 8(a)(3) Discharge (Including Layoff and Refusal to Hire (not salting)), 8(a)(1) Concerted Activities (Retaliation, Discharge, Discipline), 8(a)(4) Discipline, and 8(a)(3) Discipline"
U.S. Postal Service,2022-01-07,Bronx,NY,https://www.nlrb.gov/case/02-CA-288810,2,8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing) and 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes]
"UA Local 290 (BMWC Constructors, Inc.)",2022-01-18,Beaverton,OR,https://www.nlrb.gov/case/19-CB-289047,1,"8(a)(1) Coercive Statements (Threats, Promises of Benefits, etc.)"
UA Local 669 (Metropolitan Fire Protection),2022-01-25,Zelienople,PA,https://www.nlrb.gov/case/06-CB-289430,1,"8(b)(1)(A) Coercion, incl'g Statements and Violence"
UAW (Allison Transmission),2022-02-15,Speedway,IN,https://www.nlrb.gov/case/25-CB-290790,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining"
UAW (Ford Lima),2022-04-07,Lima,OH,https://www.nlrb.gov/case/08-CB-293831,3,"8(b)(1)(A) Coercion, incl'g Statements and Violence, 8(b)(2) Union Security Related Actions, and 8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW (General Motors),2022-04-11,Roanoke,IN,https://www.nlrb.gov/case/25-CB-293856,1,8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining
"UAW (United Automobile, Aerospace and Agricultural Implement Workers) Local 12 (Stellantis d/b/a FCA US, LLC Jeep Chrysler)",2022-03-25,Toledo,OH,https://www.nlrb.gov/case/08-CB-292907,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 1268 (FCA Chrysler),2022-04-07,Belvidere,IL,https://www.nlrb.gov/case/25-CB-293704,1,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
UAW Local 2075 (General Dynamics),2022-03-17,Lima,OH,https://www.nlrb.gov/case/08-CB-292718,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 2209 (General Motors),2022-02-04,Roanoke,IN,https://www.nlrb.gov/case/25-CB-290140,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 249 (Union Sorters of America),2022-02-11,Claycomo,MO,https://www.nlrb.gov/case/14-CB-290592,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"UAW Local 31 (General Motors, Corp)",2022-04-12,Kansas City,KS,https://www.nlrb.gov/case/14-CB-293859,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 31 (General Motors),2022-03-15,Kansas City,KS,https://www.nlrb.gov/case/14-CB-292287,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(1)(A) Discipline (including charges/fines)/Harassment"
UAW LOCAL 5287 (Thomas Built Buses),2022-03-18,High Point,NC,https://www.nlrb.gov/case/10-CB-292468,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 833 (Kohler Co.),2022-01-19,Kohler,WI,https://www.nlrb.gov/case/18-CB-289202,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UAW Local 933 (Allison Transmission),2022-03-02,Indianapolis,IN,https://www.nlrb.gov/case/25-CB-291626,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"UAW Local Union No. 286 (Professional Contracting Services, Inc. (PCSI-Tinker Airforce Base)",2022-03-29,Tinker Afb,OK,https://www.nlrb.gov/case/14-CB-293072,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
"UAW Solidarity House, Local 2335 (Lear Corporation)",2022-03-29,Hammond,IN,https://www.nlrb.gov/case/13-CB-293115,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
Uber,2022-03-31,Saginaw,MI,https://www.nlrb.gov/case/07-CA-293449,3,"8(a)(5) Refusal to Bargain/Bad Faith Bargaining (incl'g surface bargaining/direct dealing), 8(a)(5) Repudiation/Modification of Contract [Sec 8(d)/Unilateral Changes], and 8(a)(5) Refusal to Recognize"
UE Local 1018: Lanterman Regional Center Workers Union (Frank D. Lanterman Regional Center),2022-02-14,Los Angeles,CA,https://www.nlrb.gov/case/31-CB-290563,1,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
UFCW Local 1155 (JBS Foods),2022-02-24,Marshalltown,IA,https://www.nlrb.gov/case/18-CB-291214,1,8(b)(1)(A) Union Dues and/or Membership Related (including excessive fees)
UFCW Local 2013(Bayberry Nursing Home),2022-03-02,Brooklyn,NY,https://www.nlrb.gov/case/02-CB-291657,1,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access"
UFCW Local 7 (Safeway),2022-01-12,Vail,CO,https://www.nlrb.gov/case/27-CB-288841,2,"8(b)(1)(A) Duty of Fair Representation, incl'g Superseniority, denial of access and 8(b)(3) Refusal to Bargain/Bad Faith or Surface Bargaining"
